MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASJ,DISH99,E_Number_diff,2020, , , , ,NA
MEASJ,ETHG01,A_Proportion,2020,5.2,1,4.2,6.3,
MEASJ,ETHG01,B_Number,2020,40.5,8.1,32.4,48.5,
MEASJ,ETHG01,C_Population,2020,774.3,20.8,753.5,795.1,
MEASJ,ETHG01,D_Proportion_diff,2020,-0.4,1.3,-1.7,0.9,
MEASJ,ETHG01,E_Number_diff,2020,-0.8,9.9,-10.7,9.1,
MEASJ,ETHG02,A_Proportion,2020,11.2,1.9,9.3,13,
MEASJ,ETHG02,B_Number,2020,32.3,5.5,26.8,37.7,
MEASJ,ETHG02,C_Population,2020,288.8,13.9,275,302.7,
MEASJ,ETHG02,D_Proportion_diff,2020,-1.9,2.7,-4.6,0.7,
MEASJ,ETHG02,E_Number_diff,2020,-5.9,7.9,-13.8,2.1,
MEASJ,ETHG03,A_Proportion,2020,14.7,3.8,10.9,18.4,
MEASJ,ETHG03,B_Number,2020,21.4,6,15.4,27.4,
MEASJ,ETHG03,C_Population,2020,146.1,14,132,160.1,
MEASJ,ETHG03,D_Proportion_diff,2020,0,5.2,-5.2,5.2,
MEASJ,ETHG03,E_Number_diff,2020,0.8,7.8,-7.1,8.6,
MEASJ,ETHG04,A_Proportion,2020,3.7,1.7,2,5.3,
MEASJ,ETHG04,B_Number,2020,6.9,3.2,3.7,10.1,
MEASJ,ETHG04,C_Population,2020,187.3,16.4,170.9,203.7,
MEASJ,ETHG04,D_Proportion_diff,2020,0.1,2.3,-2.3,2.4,
MEASJ,ETHG04,E_Number_diff,2020,0.3,4.4,-4,4.7,
MEASJ,ETHG05,A_Proportion,2020,6.7,4.6,2.1,11.3,
MEASJ,ETHG05,B_Number,2020,2.1,1.4,0.6,3.5,
MEASJ,ETHG05,C_Population,2020,30.9,7,23.8,37.9,
MEASJ,ETHG05,D_Proportion_diff,2020,-12.2,10.9,-23.1,-1.3,
MEASJ,ETHG05,E_Number_diff,2020,-2.2,2.7,-4.9,0.6,
MEASJ,ETHG06,A_Proportion,2020, , , , ,S
MEASJ,ETHG06,B_Number,2020, , , , ,S
MEASJ,ETHG06,C_Population,2020,14.6,3.9,10.7,18.5,
MEASJ,ETHG06,D_Proportion_diff,2020, , , , ,S
MEASJ,ETHG06,E_Number_diff,2020, , , , ,S
MEASJ,ETHG99,A_Proportion,2020,6.9,1,5.9,7.8,
MEASJ,ETHG99,B_Number,2020,78.4,11.2,67.2,89.5,
MEASJ,ETHG99,C_Population,2020,1142.3,1.2,1141,1143.5,
MEASJ,ETHG99,D_Proportion_diff,2020,-0.8,1.2,-2.1,0.4,
MEASJ,ETHG99,E_Number_diff,2020,-8.7,14.1,-22.9,5.4,
MEASJ,REGC01,A_Proportion,2020,9.1,5.3,3.8,14.4,
MEASJ,REGC01,B_Number,2020,3.7,2.2,1.5,6,
MEASJ,REGC01,C_Population,2020,41.2,4.6,36.5,45.8,
MEASJ,REGC01,D_Proportion_diff,2020,1.7,7,-5.3,8.7,
MEASJ,REGC01,E_Number_diff,2020,0.4,3.2,-2.8,3.5,
MEASJ,REGC02,A_Proportion,2020,7.1,1.8,5.3,8.9,
MEASJ,REGC02,B_Number,2020,28.6,7.4,21.1,36,
MEASJ,REGC02,C_Population,2020,401.5,13.2,388.2,414.7,
MEASJ,REGC02,D_Proportion_diff,2020,-0.2,2.1,-2.3,1.9,
MEASJ,REGC02,E_Number_diff,2020,1.3,8.5,-7.1,9.8,
MEASJ,REGC03,A_Proportion,2020,8.5,3.3,5.2,11.8,
MEASJ,REGC03,B_Number,2020,10.5,4.2,6.3,14.7,
MEASJ,REGC03,C_Population,2020,122.9,7.7,115.2,130.6,
MEASJ,REGC03,D_Proportion_diff,2020,-2.7,4.4,-7.1,1.7,
MEASJ,REGC03,E_Number_diff,2020,-3.2,5.5,-8.7,2.4,
MEASJ,REGC04,A_Proportion,2020,8.4,3.7,4.7,12.1,
MEASJ,REGC04,B_Number,2020,6.5,3,3.5,9.6,
MEASJ,REGC04,C_Population,2020,78.2,5.9,72.3,84.1,
MEASJ,REGC04,D_Proportion_diff,2020,0.4,4.8,-4.4,5.2,
MEASJ,REGC04,E_Number_diff,2020,0,4,-4,4,
MEASJ,REGC05,A_Proportion,2020,4.4,2.4,2,6.7,
MEASJ,REGC05,B_Number,2020,2.2,1.2,1,3.4,
MEASJ,REGC05,C_Population,2020,50.7,5.2,45.4,55.9,
MEASJ,REGC05,D_Proportion_diff,2020,-3.2,3.9,-7.1,0.7,
MEASJ,REGC05,E_Number_diff,2020,-2,2.1,-4.1,0.1,
MEASJ,REGC06,A_Proportion,2020,8.2,6.3,1.9,14.6,
MEASJ,REGC06,B_Number,2020,2.7,2.1,0.6,4.7,
MEASJ,REGC06,C_Population,2020,32.2,3.2,29,35.4,
MEASJ,REGC06,D_Proportion_diff,2020,-4.2,8.5,-12.7,4.3,
MEASJ,REGC06,E_Number_diff,2020,-1,2.8,-3.7,1.8,
MEASJ,REGC07,A_Proportion,2020,8.2,3.2,5,11.5,
MEASJ,REGC07,B_Number,2020,4.8,1.9,2.8,6.7,
MEASJ,REGC07,C_Population,2020,57.9,5,52.9,63,
MEASJ,REGC07,D_Proportion_diff,2020,-1.2,4.2,-5.4,3.1,
MEASJ,REGC07,E_Number_diff,2020,-0.9,2.5,-3.4,1.6,
MEASJ,REGC08,A_Proportion,2020,3.3,1.9,1.4,5.2,
MEASJ,REGC08,B_Number,2020,3.6,2,1.5,5.6,
MEASJ,REGC08,C_Population,2020,107.9,9.3,98.6,117.2,
MEASJ,REGC08,D_Proportion_diff,2020,-1.5,2.8,-4.3,1.2,
MEASJ,REGC08,E_Number_diff,2020,-1.9,3.1,-5,1.2,
MEASJ,REGC09,A_Proportion,2020,11.9,8.7,3.2,20.6,
MEASJ,REGC09,B_Number,2020,4.6,3.4,1.1,8,
MEASJ,REGC09,C_Population,2020,38.5,5.8,32.7,44.3,
MEASJ,REGC09,D_Proportion_diff,2020,3.6,8.6,-5,12.2,
MEASJ,REGC09,E_Number_diff,2020,1.2,3.4,-2.2,4.6,
MEASJ,REGC10,A_Proportion,2020,5.5,2.1,3.3,7.6,
MEASJ,REGC10,B_Number,2020,7.7,3.2,4.4,10.9,
MEASJ,REGC10,C_Population,2020,139.7,11.2,128.5,150.9,
MEASJ,REGC10,D_Proportion_diff,2020,-1,3.4,-4.4,2.4,
MEASJ,REGC10,E_Number_diff,2020,-1.1,4.7,-5.8,3.6,
MEASJ,REGC11,A_Proportion,2020,3.4,2.5,0.9,6,
MEASJ,REGC11,B_Number,2020,1.6,1.3,0.4,2.9,
MEASJ,REGC11,C_Population,2020,48.3,6.6,41.7,54.9,
MEASJ,REGC11,D_Proportion_diff,2020,-3.1,4.4,-7.6,1.3,
MEASJ,REGC11,E_Number_diff,2020,-1.8,2.3,-4.1,0.5,
MEASJ,REGC12,A_Proportion,2020,8.3,6.1,2.1,14.4,
MEASJ,REGC12,B_Number,2020,1.9,1.5,0.5,3.4,
MEASJ,REGC12,C_Population,2020,23.3,2.2,21.1,25.5,
MEASJ,REGC12,D_Proportion_diff,2020,1.1,8.4,-7.3,9.5,
MEASJ,REGC12,E_Number_diff,2020,0.2,2,-1.8,2.2,
MEASJ,REGC99,A_Proportion,2020,6.9,1,5.9,7.8,
MEASJ,REGC99,B_Number,2020,78.4,11.2,67.2,89.5,
MEASJ,REGC99,C_Population,2020,1142.3,1.2,1141,1143.5,
MEASJ,REGC99,D_Proportion_diff,2020,-0.8,1.2,-2.1,0.4,
MEASJ,REGC99,E_Number_diff,2020,-8.7,14.1,-22.9,5.4,
MEASA,DISD01,A_Proportion,2021,15.9,3,12.9,18.9,
MEASA,DISD01,B_Number,2021,19.9,3.9,16,23.8,
MEASA,DISD01,C_Population,2021,125.3,7,118.2,132.3,
MEASA,DISD01,D_Proportion_diff,2021,-0.1,4.3,-4.4,4.2,
MEASA,DISD01,E_Number_diff,2021,1.4,5.5,-4.2,6.9,
MEASA,DISD02,A_Proportion,2021,13,1.2,11.8,14.2,
MEASA,DISD02,B_Number,2021,116.8,10.7,106.1,127.5,
MEASA,DISD02,C_Population,2021,899,9.5,889.5,908.5,
MEASA,DISD02,D_Proportion_diff,2021,0,1.7,-1.7,1.8,
MEASA,DISD02,E_Number_diff,2021,-1.5,15.7,-17.2,14.2,
MEASA,DISH01,A_Proportion,2021,17.1,2.9,14.2,20,
MEASA,DISH01,B_Number,2021,60.9,10.8,50.1,71.7,
MEASA,DISH01,C_Population,2021,355.9,17.8,338.1,373.8,
MEASA,DISH01,D_Proportion_diff,2021,0.6,3.6,-3,4.3,
MEASA,DISH01,E_Number_diff,2021,4.5,13.4,-8.9,18,
MEASA,DISH02,A_Proportion,2021,11.1,1.2,9.9,12.3,
MEASA,DISH02,B_Number,2021,88.2,9.6,78.5,97.8,
MEASA,DISH02,C_Population,2021,793.3,17.8,775.4,811.1,
MEASA,DISH02,D_Proportion_diff,2021,-0.7,1.8,-2.5,1.1,
MEASA,DISH02,E_Number_diff,2021,-6.6,14.7,-21.3,8.1,
MEASA,DISH99,A_Proportion,2021,13,1.2,11.8,14.2,
MEASA,DISH99,B_Number,2021,149.1,13.8,135.3,162.9,
MEASA,DISH99,C_Population,2021,1149.2, , , ,NA
MEASA,DISH99,D_Proportion_diff,2021,-0.2,1.6,-1.9,1.4,
MEASA,DISH99,E_Number_diff,2021,-2.1,18.8,-20.9,16.7,
MEASA,ETHG01,A_Proportion,2021,9,1.4,7.6,10.4,
MEASA,ETHG01,B_Number,2021,67.3,10.5,56.8,77.8,
MEASA,ETHG01,C_Population,2021,748.5,16.9,731.6,765.4,
MEASA,ETHG01,D_Proportion_diff,2021,-0.9,1.9,-2.8,1,
MEASA,ETHG01,E_Number_diff,2021,-9.2,15,-24.2,5.8,
MEASA,ETHG02,A_Proportion,2021,17.7,2.5,15.3,20.2,
MEASA,ETHG02,B_Number,2021,52.4,7.8,44.6,60.2,
MEASA,ETHG02,C_Population,2021,295.8,14.6,281.2,310.5,
MEASA,ETHG02,D_Proportion_diff,2021,2,3.2,-1.2,5.1,
MEASA,ETHG02,E_Number_diff,2021,6.9,9.6,-2.8,16.5,
MEASA,ETHG03,A_Proportion,2021,17.1,3.1,14,20.2,
MEASA,ETHG03,B_Number,2021,24.8,5.2,19.6,30,
MEASA,ETHG03,C_Population,2021,145.1,11.6,133.5,156.6,
MEASA,ETHG03,D_Proportion_diff,2021,-1.8,4.5,-6.3,2.8,
MEASA,ETHG03,E_Number_diff,2021,-2.8,7.6,-10.4,4.8,
MEASA,ETHG04,A_Proportion,2021,16.1,2.8,13.4,18.9,
MEASA,ETHG04,B_Number,2021,34.6,6.8,27.8,41.4,
MEASA,ETHG04,C_Population,2021,214.4,15.7,198.7,230.1,
MEASA,ETHG04,D_Proportion_diff,2021,0.8,3.7,-3,4.5,
MEASA,ETHG04,E_Number_diff,2021,5.3,8.7,-3.4,14,
MEASA,ETHG05,A_Proportion,2021,19.2,10.7,8.5,29.9,
MEASA,ETHG05,B_Number,2021,5.2,3.1,2.1,8.3,
MEASA,ETHG05,C_Population,2021,27,5.8,21.3,32.8,
MEASA,ETHG05,D_Proportion_diff,2021,0.4,13.9,-13.4,14.3,
MEASA,ETHG05,E_Number_diff,2021,-0.5,4.2,-4.7,3.7,
MEASA,ETHG06,A_Proportion,2021,14.4,9.6,4.8,24,
MEASA,ETHG06,B_Number,2021,2.3,1.6,0.7,3.9,
MEASA,ETHG06,C_Population,2021,16,4.4,11.6,20.4,
MEASA,ETHG06,D_Proportion_diff,2021,2.7,14.6,-11.9,17.4,
MEASA,ETHG06,E_Number_diff,2021,0.6,2.2,-1.6,2.8,
MEASA,ETHG99,A_Proportion,2021,13,1.2,11.8,14.2,
MEASA,ETHG99,B_Number,2021,149.1,13.8,135.3,162.9,
MEASA,ETHG99,C_Population,2021,1149.2, , , ,NA
MEASA,ETHG99,D_Proportion_diff,2021,-0.2,1.6,-1.9,1.4,
MEASA,ETHG99,E_Number_diff,2021,-2.1,18.8,-20.9,16.7,
MEASA,REGC01,A_Proportion,2021,18.6,7.2,11.4,25.9,
MEASA,REGC01,B_Number,2021,8.6,3.5,5.1,12.2,
MEASA,REGC01,C_Population,2021,46.4,5.1,41.3,51.5,
MEASA,REGC01,D_Proportion_diff,2021,-0.2,9.3,-9.6,9.1,
MEASA,REGC01,E_Number_diff,2021,0.7,4.8,-4.1,5.5,
MEASA,REGC02,A_Proportion,2021,14.3,1.9,12.5,16.2,
MEASA,REGC02,B_Number,2021,56.9,7.6,49.3,64.5,
MEASA,REGC02,C_Population,2021,397.6,12.8,384.8,410.4,
MEASA,REGC02,D_Proportion_diff,2021,-1.1,2.7,-3.8,1.5,
MEASA,REGC02,E_Number_diff,2021,-5.6,11,-16.6,5.4,
MEASA,REGC03,A_Proportion,2021,11.3,3.4,7.9,14.8,
MEASA,REGC03,B_Number,2021,14.3,4.4,9.9,18.7,
MEASA,REGC03,C_Population,2021,126.3,7.2,119,133.5,
MEASA,REGC03,D_Proportion_diff,2021,-2.3,4.2,-6.6,1.9,
MEASA,REGC03,E_Number_diff,2021,-2.4,5.7,-8.1,3.3,
MEASA,REGC04,A_Proportion,2021,16.6,4.7,11.9,21.3,
MEASA,REGC04,B_Number,2021,13.7,4.2,9.5,17.9,
MEASA,REGC04,C_Population,2021,82.5,5.2,77.3,87.6,
MEASA,REGC04,D_Proportion_diff,2021,4.8,6.1,-1.3,10.8,
MEASA,REGC04,E_Number_diff,2021,4.4,5.1,-0.7,9.5,
MEASA,REGC05,A_Proportion,2021,11.6,4.7,6.9,16.2,
MEASA,REGC05,B_Number,2021,6.4,2.7,3.7,9.1,
MEASA,REGC05,C_Population,2021,55.2,4.4,50.8,59.7,
MEASA,REGC05,D_Proportion_diff,2021,-0.6,6.1,-6.7,5.5,
MEASA,REGC05,E_Number_diff,2021,0.3,3.5,-3.3,3.8,
MEASA,REGC06,A_Proportion,2021,15.1,8.4,6.7,23.4,
MEASA,REGC06,B_Number,2021,4.4,2.5,1.9,7,
MEASA,REGC06,C_Population,2021,29.5,3.5,26,33,
MEASA,REGC06,D_Proportion_diff,2021,6.6,10,-3.4,16.6,
MEASA,REGC06,E_Number_diff,2021,1.7,3.1,-1.5,4.8,
MEASA,REGC07,A_Proportion,2021,16.9,5.2,11.7,22.2,
MEASA,REGC07,B_Number,2021,10.3,3.4,6.9,13.8,
MEASA,REGC07,C_Population,2021,60.9,4.5,56.3,65.4,
MEASA,REGC07,D_Proportion_diff,2021,5.8,6.1,-0.3,11.8,
MEASA,REGC07,E_Number_diff,2021,3.9,3.7,0.2,7.5,
MEASA,REGC08,A_Proportion,2021,8,2.6,5.4,10.5,
MEASA,REGC08,B_Number,2021,8.3,2.8,5.6,11.1,
MEASA,REGC08,C_Population,2021,104.2,8.9,95.4,113.1,
MEASA,REGC08,D_Proportion_diff,2021,-0.5,3.2,-3.6,2.7,
MEASA,REGC08,E_Number_diff,2021,-0.8,3.4,-4.1,2.6,
MEASA,REGC09,A_Proportion,2021,11,7.4,3.6,18.5,
MEASA,REGC09,B_Number,2021,4.3,3,1.3,7.3,
MEASA,REGC09,C_Population,2021,39,4.5,34.5,43.5,
MEASA,REGC09,D_Proportion_diff,2021,1.8,8.9,-7.1,10.8,
MEASA,REGC09,E_Number_diff,2021,0.8,3.7,-2.9,4.5,
MEASA,REGC10,A_Proportion,2021,10.5,2.8,7.7,13.3,
MEASA,REGC10,B_Number,2021,14.5,4.4,10,18.9,
MEASA,REGC10,C_Population,2021,137.8,16.7,121.1,154.5,
MEASA,REGC10,D_Proportion_diff,2021,-1.8,5.5,-7.3,3.7,
MEASA,REGC10,E_Number_diff,2021,-2.6,8.2,-10.8,5.5,
MEASA,REGC11,A_Proportion,2021,12.8,7.9,4.8,20.7,
MEASA,REGC11,B_Number,2021,6,3.9,2.2,9.9,
MEASA,REGC11,C_Population,2021,47.3,7.6,39.7,54.9,
MEASA,REGC11,D_Proportion_diff,2021,-1.2,11.3,-12.4,10.1,
MEASA,REGC11,E_Number_diff,2021,-0.6,5.4,-6,4.8,
MEASA,REGC12,A_Proportion,2021,5.7,4.4,1.3,10,
MEASA,REGC12,B_Number,2021,1.3,1,0.3,2.3,
MEASA,REGC12,C_Population,2021,22.6,2.8,19.8,25.3,
MEASA,REGC12,D_Proportion_diff,2021,-7.4,8.1,-15.5,0.7,
MEASA,REGC12,E_Number_diff,2021,-1.8,1.9,-3.7,0.1,
MEASA,REGC99,A_Proportion,2021,13,1.2,11.8,14.2,
MEASA,REGC99,B_Number,2021,149.1,13.8,135.3,162.9,
MEASA,REGC99,C_Population,2021,1149.2, , , ,NA
MEASA,REGC99,D_Proportion_diff,2021,-0.2,1.6,-1.9,1.4,
MEASA,REGC99,E_Number_diff,2021,-2.1,18.8,-20.9,16.7,
MEASB,DISD01,A_Proportion,2021,16.6,3.1,13.4,19.7,
MEASB,DISD01,B_Number,2021,20.8,4,16.8,24.7,
MEASB,DISD01,C_Population,2021,125.3,7,118.2,132.3,
MEASB,DISD01,D_Proportion_diff,2021,-4.9,5,-9.9,0.1,
MEASB,DISD01,E_Number_diff,2021,-4.1,6.4,-10.5,2.3,
MEASB,DISD02,A_Proportion,2021,15,1.3,13.8,16.3,
MEASB,DISD02,B_Number,2021,135.1,11.4,123.7,146.6,
MEASB,DISD02,C_Population,2021,899,9.5,889.5,908.5,
MEASB,DISD02,D_Proportion_diff,2021,-2.1,1.9,-4,-0.3,
MEASB,DISD02,E_Number_diff,2021,-21.7,17.2,-38.9,-4.5,
MEASB,DISH01,A_Proportion,2021,17.7,2.8,14.9,20.5,
MEASB,DISH01,B_Number,2021,63,10.4,52.6,73.4,
MEASB,DISH01,C_Population,2021,355.9,17.8,338.1,373.8,
MEASB,DISH01,D_Proportion_diff,2021,-2.8,3.9,-6.8,1.1,
MEASB,DISH01,E_Number_diff,2021,-7.3,14.2,-21.5,6.9,
MEASB,DISH02,A_Proportion,2021,13.7,1.3,12.5,15,
MEASB,DISH02,B_Number,2021,109,10.2,98.7,119.2,
MEASB,DISH02,C_Population,2021,793.3,17.8,775.4,811.1,
MEASB,DISH02,D_Proportion_diff,2021,-2.9,2.1,-4.9,-0.8,
MEASB,DISH02,E_Number_diff,2021,-24.1,16.7,-40.8,-7.4,
MEASB,DISH99,A_Proportion,2021,15,1.2,13.8,16.1,
MEASB,DISH99,B_Number,2021,172,13.3,158.7,185.3,
MEASB,DISH99,C_Population,2021,1149.2, , , ,NA
MEASB,DISH99,D_Proportion_diff,2021,-2.8,1.7,-4.5,-1.1,
MEASB,DISH99,E_Number_diff,2021,-31.4,19.6,-51,-11.8,
MEASB,ETHG01,A_Proportion,2021,12.9,1.4,11.5,14.3,
MEASB,ETHG01,B_Number,2021,96.6,10.5,86,107.1,
MEASB,ETHG01,C_Population,2021,748.5,16.9,731.6,765.4,
MEASB,ETHG01,D_Proportion_diff,2021,-1,1.8,-2.8,0.8,
MEASB,ETHG01,E_Number_diff,2021,-10.4,14.2,-24.6,3.8,
MEASB,ETHG02,A_Proportion,2021,16.8,2.2,14.7,19,
MEASB,ETHG02,B_Number,2021,49.8,6.6,43.3,56.4,
MEASB,ETHG02,C_Population,2021,295.8,14.6,281.2,310.5,
MEASB,ETHG02,D_Proportion_diff,2021,-2.8,3.1,-6,0.3,
MEASB,ETHG02,E_Number_diff,2021,-7.1,9.6,-16.6,2.5,
MEASB,ETHG03,A_Proportion,2021,14.7,2.8,11.8,17.5,
MEASB,ETHG03,B_Number,2021,21.3,4.5,16.7,25.8,
MEASB,ETHG03,C_Population,2021,145.1,11.6,133.5,156.6,
MEASB,ETHG03,D_Proportion_diff,2021,-5.8,4,-9.8,-1.9,
MEASB,ETHG03,E_Number_diff,2021,-8.7,7.1,-15.9,-1.6,
MEASB,ETHG04,A_Proportion,2021,19.2,2.7,16.4,21.9,
MEASB,ETHG04,B_Number,2021,41.1,6.9,34.2,48,
MEASB,ETHG04,C_Population,2021,214.4,15.7,198.7,230.1,
MEASB,ETHG04,D_Proportion_diff,2021,-4.5,4.1,-8.6,-0.5,
MEASB,ETHG04,E_Number_diff,2021,-4,9.4,-13.3,5.4,
MEASB,ETHG05,A_Proportion,2021,23.4,10.2,13.2,33.7,
MEASB,ETHG05,B_Number,2021,6.3,3.2,3.1,9.5,
MEASB,ETHG05,C_Population,2021,27,5.8,21.3,32.8,
MEASB,ETHG05,D_Proportion_diff,2021,-6.5,14.4,-20.9,7.9,
MEASB,ETHG05,E_Number_diff,2021,-2.7,4.8,-7.6,2.1,
MEASB,ETHG06,A_Proportion,2021,17,9.7,7.3,26.7,
MEASB,ETHG06,B_Number,2021,2.7,1.7,1,4.4,
MEASB,ETHG06,C_Population,2021,16,4.4,11.6,20.4,
MEASB,ETHG06,D_Proportion_diff,2021,4.2,15.1,-10.8,19.3,
MEASB,ETHG06,E_Number_diff,2021,0.9,2.2,-1.3,3.1,
MEASB,ETHG99,A_Proportion,2021,15,1.2,13.8,16.1,
MEASB,ETHG99,B_Number,2021,172,13.3,158.7,185.3,
MEASB,ETHG99,C_Population,2021,1149.2, , , ,NA
MEASB,ETHG99,D_Proportion_diff,2021,-2.8,1.7,-4.5,-1.1,
MEASB,ETHG99,E_Number_diff,2021,-31.4,19.6,-51,-11.8,
MEASB,REGC01,A_Proportion,2021,17.4,6.6,10.8,24,
MEASB,REGC01,B_Number,2021,8.1,3.2,4.8,11.3,
MEASB,REGC01,C_Population,2021,46.4,5.1,41.3,51.5,
MEASB,REGC01,D_Proportion_diff,2021,-3.7,9.3,-13,5.7,
MEASB,REGC01,E_Number_diff,2021,-0.8,4.8,-5.6,4,
MEASB,REGC02,A_Proportion,2021,15.6,2,13.6,17.6,
MEASB,REGC02,B_Number,2021,62.1,8.3,53.8,70.3,
MEASB,REGC02,C_Population,2021,397.6,12.8,384.8,410.4,
MEASB,REGC02,D_Proportion_diff,2021,-5,2.6,-7.7,-2.4,
MEASB,REGC02,E_Number_diff,2021,-21.5,11.3,-32.8,-10.2,
MEASB,REGC03,A_Proportion,2021,16.6,3.6,12.9,20.2,
MEASB,REGC03,B_Number,2021,20.9,4.8,16.1,25.7,
MEASB,REGC03,C_Population,2021,126.3,7.2,119,133.5,
MEASB,REGC03,D_Proportion_diff,2021,-3.2,5.9,-9.1,2.7,
MEASB,REGC03,E_Number_diff,2021,-3.2,8.2,-11.4,5,
MEASB,REGC04,A_Proportion,2021,18.2,4.5,13.7,22.7,
MEASB,REGC04,B_Number,2021,15,4,11,18.9,
MEASB,REGC04,C_Population,2021,82.5,5.2,77.3,87.6,
MEASB,REGC04,D_Proportion_diff,2021,2,6.4,-4.5,8.4,
MEASB,REGC04,E_Number_diff,2021,2.2,5.5,-3.2,7.7,
MEASB,REGC05,A_Proportion,2021,11.8,4.4,7.4,16.2,
MEASB,REGC05,B_Number,2021,6.5,2.6,3.9,9.1,
MEASB,REGC05,C_Population,2021,55.2,4.4,50.8,59.7,
MEASB,REGC05,D_Proportion_diff,2021,-2.5,6.9,-9.4,4.4,
MEASB,REGC05,E_Number_diff,2021,-0.7,4.1,-4.7,3.4,
MEASB,REGC06,A_Proportion,2021,15.3,8.4,6.9,23.7,
MEASB,REGC06,B_Number,2021,4.5,2.5,2,7,
MEASB,REGC06,C_Population,2021,29.5,3.5,26,33,
MEASB,REGC06,D_Proportion_diff,2021,-1.1,11.3,-12.4,10.1,
MEASB,REGC06,E_Number_diff,2021,-0.9,3.7,-4.5,2.8,
MEASB,REGC07,A_Proportion,2021,15.8,4.9,10.9,20.7,
MEASB,REGC07,B_Number,2021,9.6,3.1,6.5,12.7,
MEASB,REGC07,C_Population,2021,60.9,4.5,56.3,65.4,
MEASB,REGC07,D_Proportion_diff,2021,2.5,5.5,-3,8,
MEASB,REGC07,E_Number_diff,2021,1.9,3.4,-1.4,5.3,
MEASB,REGC08,A_Proportion,2021,11.2,2.8,8.4,13.9,
MEASB,REGC08,B_Number,2021,11.6,3.1,8.5,14.8,
MEASB,REGC08,C_Population,2021,104.2,8.9,95.4,113.1,
MEASB,REGC08,D_Proportion_diff,2021,-2.2,4,-6.2,1.8,
MEASB,REGC08,E_Number_diff,2021,-2.8,4.6,-7.4,1.8,
MEASB,REGC09,A_Proportion,2021,12.8,5.7,7.2,18.5,
MEASB,REGC09,B_Number,2021,5,2.4,2.6,7.5,
MEASB,REGC09,C_Population,2021,39,4.5,34.5,43.5,
MEASB,REGC09,D_Proportion_diff,2021,-1.2,8.9,-10.1,7.7,
MEASB,REGC09,E_Number_diff,2021,-0.3,3.7,-4,3.3,
MEASB,REGC10,A_Proportion,2021,14.4,3.6,10.9,18,
MEASB,REGC10,B_Number,2021,19.9,6.4,13.5,26.3,
MEASB,REGC10,C_Population,2021,137.8,16.7,121.1,154.5,
MEASB,REGC10,D_Proportion_diff,2021,-2.6,5.3,-7.9,2.7,
MEASB,REGC10,E_Number_diff,2021,-3.8,7.9,-11.6,4.1,
MEASB,REGC11,A_Proportion,2021,15.1,7.9,7.3,23,
MEASB,REGC11,B_Number,2021,7.2,3.9,3.3,11,
MEASB,REGC11,C_Population,2021,47.3,7.6,39.7,54.9,
MEASB,REGC11,D_Proportion_diff,2021,0.8,10.5,-9.7,11.3,
MEASB,REGC11,E_Number_diff,2021,0.3,5.1,-4.8,5.4,
MEASB,REGC12,A_Proportion,2021,7.2,5.1,2.1,12.2,
MEASB,REGC12,B_Number,2021,1.6,1.1,0.5,2.8,
MEASB,REGC12,C_Population,2021,22.6,2.8,19.8,25.3,
MEASB,REGC12,D_Proportion_diff,2021,-8,9.4,-17.4,1.4,
MEASB,REGC12,E_Number_diff,2021,-2,2.1,-4.1,0.2,
MEASB,REGC99,A_Proportion,2021,15,1.2,13.8,16.1,
MEASB,REGC99,B_Number,2021,172,13.3,158.7,185.3,
MEASB,REGC99,C_Population,2021,1149.2, , , ,NA
MEASB,REGC99,D_Proportion_diff,2021,-2.8,1.7,-4.5,-1.1,
MEASB,REGC99,E_Number_diff,2021,-31.4,19.6,-51,-11.8,
MEASC,DISD01,A_Proportion,2021,20.5,3,17.5,23.5,
MEASC,DISD01,B_Number,2021,26,4.4,21.7,30.4,
MEASC,DISD01,C_Population,2021,126.7,7.2,119.5,134,
MEASC,DISD01,D_Proportion_diff,2021,-0.2,4.3,-4.5,4.1,
MEASC,DISD01,E_Number_diff,2021,2.3,5.5,-3.3,7.8,
MEASC,DISD02,A_Proportion,2021,9.7,1,8.8,10.7,
MEASC,DISD02,B_Number,2021,87.3,8.5,78.7,95.8,
MEASC,DISD02,C_Population,2021,895.4,10.1,885.3,905.5,
MEASC,DISD02,D_Proportion_diff,2021,-0.5,1.4,-1.9,0.9,
MEASC,DISD02,E_Number_diff,2021,-6.4,12.4,-18.8,6.1,
MEASC,DISH01,A_Proportion,2021,21.1,2.4,18.7,23.5,
MEASC,DISH01,B_Number,2021,74.7,9.7,65,84.3,
MEASC,DISH01,C_Population,2021,353.5,18.3,335.2,371.7,
MEASC,DISH01,D_Proportion_diff,2021,0.3,3.5,-3.2,3.8,
MEASC,DISH01,E_Number_diff,2021,4.1,12.9,-8.8,17,
MEASC,DISH02,A_Proportion,2021,6.4,1,5.4,7.4,
MEASC,DISH02,B_Number,2021,51,8.2,42.9,59.2,
MEASC,DISH02,C_Population,2021,793.5,18.3,775.2,811.7,
MEASC,DISH02,D_Proportion_diff,2021,-1.2,1.4,-2.6,0.2,
MEASC,DISH02,E_Number_diff,2021,-10.1,11.4,-21.5,1.4,
MEASC,DISH99,A_Proportion,2021,11,1,10,11.9,
MEASC,DISH99,B_Number,2021,125.7,11.1,114.6,136.8,
MEASC,DISH99,C_Population,2021,1146.9,1.5,1145.5,1148.4,
